routeid,nodeid,gpslong,gpslati
124900001,124900038,127.1292993116,37.5407564654
124900001,124900082,127.131580587,37.5429853803
124900001,124900041,127.1341708369,37.5464796298
124900001,124900043,127.1358428731,37.5484388727
124900001,124900080,127.1374587832,37.5499656432
124900001,124900083,127.1391214099,37.550412744
124900001,124900045,127.1433878939,37.550711045
124900001,124000121,127.1441165444,37.5518937663
124900001,124900047,127.144313189,37.5536858901
124900001,124000431,127.1446290993,37.5560300716
124900001,124000430,127.144887,37.55778
124900001,124900112,127.1480731943,37.5592267785
124900001,124900052,127.1505242907,37.5587183551
124900001,124000074,127.1537194503,37.5594473308
124900001,124000072,127.1565174932,37.5605091157
124900001,124900053,127.1606452035,37.5607309439
124900001,124000070,127.1631607314,37.5602612409
124900001,124000068,127.1657098139,37.5600436391
124900001,124000065,127.1651174406,37.5577294845
124900001,124900054,127.1685249631,37.5569037672
124900001,124900060,127.1725759075,37.5571295808
124900001,124000461,127.1766400789,37.5575606758
124900001,124000329,127.1800898791,37.5595616818
124900001,124000338,127.1802657501,37.5617078382
124900001,124000206,127.1783352627,37.5646929924
124900001,124000214,127.1774110129,37.5671110429
124900001,124000204,127.1765797096,37.5686692343
124900001,124900055,127.1733787357,37.5669762017
124900001,124000202,127.1738213874,37.5658923044
124900001,124900066,127.1755323484,37.5639390529
108900006,108900151,127.0019763401,37.6420864004
108900006,108900217,127.0034853125,37.643544003
108900006,108900142,127.0044764647,37.6442284124
108900006,108900218,127.006977657,37.6457505085
108900006,108000372,127.0079280722,37.6462297481
108900006,108000108,127.0089690878,37.6468029112
108900006,108000024,127.0105566389,37.6462968546
108900006,108000026,127.0107613036,37.6445972138
108900006,108900116,127.0109071808,37.6435671992
108900006,108000028,127.0109445715,37.6424945774
108900006,108900108,127.0116233053,37.640300486
108900006,108900233,127.0142590103,37.6404088348
108900006,108900234,127.0162698728,37.6407073645
108900006,108900093,127.0199193176,37.6410718819
108900006,108900089,127.021990207,37.6422878736
108900006,108900083,127.0224926579,37.6408330831
108900006,108900080,127.0229373107,37.6368531601
108900006,108000118,127.0248549794,37.6355527723
108900006,108900072,127.0245333381,37.6369280227
108900006,108000059,127.0263572222,37.6404460212
108900006,108900061,127.0253777502,37.6411424039
108900006,108900210,127.0219265665,37.6423381814
108900006,108900054,127.0199137578,37.6411424072
108900006,108900235,127.0162292529,37.6407615509
108900006,108900236,127.0141072936,37.6404133969
108900006,108900043,127.0119298518,37.6401792634
108900006,108000029,127.0110129482,37.6423140465
108900006,108900032,127.0110026882,37.6435384227
108900006,108000027,127.0108934069,37.6443050589
108900006,108900026,127.0106659099,37.6461552006
108900006,108900221,127.0090086773,37.6469345902
108900006,108000371,127.0078311032,37.6462873802
108900006,108900224,127.0068299423,37.6457828883
108900006,108900016,127.0048183946,37.644572339
108900006,108900225,127.0034947921,37.6436700848
108900006,108900015,127.0019346267,37.6421569327
108900002,108900022,127.0063792808,37.638101026
108900002,108900146,127.00749238,37.6381851874
108900002,108900143,127.007732342,37.6374617392
108900002,108900136,127.0080470909,37.636935417
108900002,108900130,127.0098045717,37.6366899993
108900002,108900125,127.0110166081,37.6367110122
108900002,108900118,127.0126555912,37.6367544159
108900002,108000175,127.0131612808,37.6353876486
108900002,108900206,127.0139694999,37.6338233356
108900002,108900207,127.0149621469,37.6339206702
108900002,108900101,127.0167976919,37.6340998628
108900002,108000055,127.0189734708,37.6342992678
108900002,108000057,127.0212025342,37.6344959967
108900002,108900102,127.0233502377,37.6358624476
108900002,108900178,127.0252462869,37.6375789581
108900002,108900094,127.0279460695,37.6351075604
108900002,108900002,127.0250898332,37.6349167132
108900002,108000056,127.0225950771,37.634716131
108900002,108000054,127.0189988313,37.6344105207
108900002,108900230,127.0169881084,37.6342286541
108900002,108000050,127.0154413343,37.6340832502
108900002,108900055,127.0135415506,37.6341202626
108900002,108900232,127.0132454667,37.6355363619
108900002,108900046,127.0126501133,37.6368744001
108900002,108900044,127.0110114535,37.6368307582
108900002,108900038,127.0098102481,37.6368090027
108900002,108900033,127.0082051271,37.6370329558
108900002,108900030,127.0078503466,37.6374792042
108900002,108900027,127.0077131316,37.6380895551
108900002,108900023,127.006494,37.638193
108900003,108900152,127.0099540274,37.6273853704
108900003,108900147,127.0114720969,37.627725947
108900003,108900144,127.012197436,37.627897701
108900003,108900137,127.0134909346,37.6281415722
108900003,108900131,127.0152472057,37.628745522
108900003,108900126,127.0163448315,37.6294352122
108900003,108900203,127.0175120072,37.6301598679
108900003,108900204,127.0179623627,37.6309121056
108900003,108900205,127.0186154571,37.6321556901
108900003,108900113,127.0194907658,37.6338813711
108900003,108000057,127.0212025342,37.6344959967
108900003,108900102,127.0233502377,37.6358624476
108900003,108900178,127.0252462869,37.6375789581
108900003,108900094,127.0279460695,37.6351075604
108900003,108900002,127.0250898332,37.6349167132
108900003,108000056,127.0225950771,37.634716131
108900003,108900081,127.0193857796,37.6339800509
108900003,108900208,127.0185067801,37.632224602
108900003,108900209,127.017557132,37.6304088184
108900003,108900067,127.0162753677,37.6295333553
108900003,108900062,127.0151687121,37.6288373886
108900003,108900057,127.0135926462,37.6282536875
108900003,108900056,127.0122083693,37.6280215953
108900003,108900051,127.0114699671,37.6278473278
108900003,108900047,127.0098979001,37.6275156099
108900005,108900153,127.0303278899,37.6289229235
108900005,108900162,127.0310910887,37.6278713362
108900005,108900145,127.0321196589,37.6271053811
108900005,108900138,127.0323347327,37.6255150681
108900005,108900132,127.0320698722,37.6245116106
108900005,108900272,127.0318748061,37.6231393046
108900005,108900271,127.0311922166,37.6239464296
108900005,108900270,127.0304903079,37.6248619879
108900005,108900269,127.0298655511,37.6257724042
108900005,108900268,127.029313,37.627026
108900005,108900267,127.0284594499,37.6268649003
108900005,108900266,127.0269674453,37.6264943334
108900005,108900265,127.0258140086,37.6275412513
108900005,108900273,127.0247055174,37.630537192
108900005,108900264,127.0241160628,37.6322065964
108900005,108900263,127.0265076073,37.6336500361
108900005,108900262,127.0275483885,37.6349179619
108900005,108900261,127.0295301404,37.6256255218
108900005,108900260,127.0300896023,37.6247793392
108900005,108900259,127.0308080256,37.6237712512
108900005,108900258,127.0320096969,37.62317577
108900005,108900048,127.0323486607,37.6244133732
108900005,108900001,127.0324578678,37.6255057955
108900005,108900039,127.0324578678,37.6255057955
108900005,108900034,127.0324578678,37.6255057955
108900008,108900154,127.039630655,37.6289399734
108900008,108000144,127.0378721346,37.6274961327
108900008,108000146,127.0371402608,37.626887612
108900008,108000148,127.0368186991,37.6259025793
108900008,108900133,127.0375144388,37.6239062793
108900008,108000151,127.0375667799,37.6225834256
108900008,108000153,127.0360478307,37.6186235976
108900008,108000155,127.0346057144,37.6165921427
108900008,108000157,127.0316605575,37.6164471234
108900008,108000189,127.030862,37.614651
108900008,108900168,127.030547612,37.6129620654
108900008,108000364,127.0326975602,37.6115440433
108900008,107000012,127.0357831591,37.6118940155
108900008,108900095,127.0378623074,37.6137607716
108900008,108900090,127.0380219999,37.6150510498
108900008,108900086,127.038032244,37.6158503874
108900008,108900082,127.0380590035,37.6164279001
108900008,108900078,127.0371919371,37.6160925583
108900008,108900074,127.0371400005,37.6154856509
108900008,108900069,127.0371286153,37.6147442136
108900008,108900064,127.0371149982,37.6139772435
108900008,108900059,127.0377437398,37.6137172291
108900008,107900301,127.0361251088,37.6121731754
108900008,108900053,127.033404447,37.610955725
108900008,108900049,127.0308998805,37.6127208453
108900008,108900085,127.0309455886,37.6144219111
108900008,108000156,127.0314072927,37.6164047943
108900008,108000154,127.0343004053,37.6165625131
108900008,108000152,127.0359443991,37.6183224603
108900008,108000183,127.0376946118,37.622719884
108900008,108900196,127.0376768931,37.6235892281
108900008,108900019,127.0368319191,37.6263100731
108900008,108000143,127.0380131498,37.6275490004
108900008,108900190,127.0392645903,37.6285850241
108900007,108900017,127.0375833137,37.6316849077
108900007,108000088,127.0392963809,37.6321630779
108900007,108900154,127.039630655,37.6289399734
108900007,108900148,127.0378801571,37.6276809585
108900007,108900025,127.0365944875,37.6278564345
108900007,108900140,127.0356258417,37.6271730603
108900007,108900134,127.034508418,37.626560245
108900007,108900174,127.0324544149,37.6255032505
108900007,108900132,127.0320698722,37.6245116106
108900007,108900127,127.0320590684,37.6236032594
108900007,108900122,127.0322081234,37.6230516286
108900007,108900119,127.0324539222,37.6221591128
108900007,108900117,127.0327335304,37.6212046995
108900007,108900114,127.0329630814,37.6201099957
108900007,108900109,127.0332567789,37.6187106157
108900007,108900103,127.0339622827,37.6166130305
108900007,108000157,127.0316605575,37.6164471234
108900007,108000189,127.030862,37.614651
108900007,108900168,127.030547612,37.6129620654
108900007,108900085,127.0309455886,37.6144219111
108900007,108000156,127.0314072927,37.6164047943
108900007,108900077,127.0340729996,37.6166713438
108900007,108900073,127.0337868139,37.618771851
108900007,108900068,127.0335079119,37.6200572804
108900007,108900063,127.0332265597,37.6212135498
108900007,108900058,127.0329478931,37.6222547731
108900007,108900052,127.0325244535,37.6236075129
108900007,108900048,127.0323486607,37.6244133732
108900007,108900035,127.0326969292,37.6254963264
108900007,108900031,127.0345919523,37.6264681389
108900007,108900028,127.0357059374,37.6270816716
108900007,108900024,127.0366936532,37.6277833167
108900007,108900014,127.0376127349,37.627725634
108900007,108900190,127.0392645903,37.6285850241
108900007,108900184,127.0386330487,37.6301293687
108900013,108900250,127.0154225533,37.6190954636
108900013,108000131,127.0182472861,37.6199269009
108900013,108000083,127.0219289881,37.6191302246
108900013,108000085,127.0255685371,37.6180205336
108900013,108000087,127.0287671063,37.6171006305
108900013,108900245,127.0299101971,37.6150915123
108900013,107900197,127.029078898,37.6075628915
108900013,108900171,127.0301734697,37.6142075717
108900013,108000086,127.0285423836,37.6171719852
108900013,108000084,127.0252509718,37.6181643071
108900013,108000082,127.0218160471,37.6192577028
108900013,108000078,127.0214008015,37.6181055358
108900013,108000205,127.0216601364,37.6144897333
108900013,108000187,127.0188483394,37.6163623103
108900013,108000203,127.0164631247,37.6164113892
108900013,108000185,127.0154101388,37.6179800682
108900004,108900004,127.0303895711,37.6101863099
108900004,108900171,127.0301734697,37.6142075717
108900004,108000156,127.0314072927,37.6164047943
108900004,108900164,127.0334409227,37.6161138157
108900004,108000182,127.0341744435,37.6133294336
108900004,107000012,127.0357831591,37.6118940155
108900004,107900292,127.0382755933,37.6137796727
108900004,107900293,127.0429104117,37.6178618926
108900004,107900298,127.0450813983,37.6199687349
108900004,107900117,127.0457646759,37.6211985379
108900004,107900091,127.0478075576,37.622923477
108900004,108900110,127.0465978798,37.6261664542
108900004,108900111,127.0447050265,37.6253152724
108900004,108900106,127.0441844335,37.6261041404
108900004,108900099,127.044169,37.627605
108900004,108900097,127.0423026429,37.6282553209
108900004,108900092,127.0409978842,37.6280100024
108900004,108900088,127.0396201466,37.6286890309
108900004,108900184,127.0386330487,37.6301293687
108900004,108900189,127.0370975783,37.6315851964
108900004,108900076,127.0363515303,37.6319214747
108900004,108900071,127.0350436714,37.6327582231
108900004,108900066,127.0344489142,37.6334219186
108900004,108900060,127.0337982406,37.6344304326
108900004,108900180,127.0339832469,37.6350626668
108900004,108000062,127.0320177032,37.6353629477
108900004,108000060,127.028686093,37.6351504953
108900004,108000118,127.0248549794,37.6355527723
108900004,108900041,127.0260152566,37.6377218874
108900004,108000061,127.0292867138,37.635134458
108900004,108000063,127.0322651335,37.6353240694
108900004,108900183,127.0338418282,37.6350807796
108900004,108900192,127.0337117919,37.6343698089
108900004,108900021,127.0342138778,37.6336138703
108900004,108900020,127.0348108148,37.6328344588
108900004,108900018,127.0364421239,37.6317784073
108900004,108900185,127.0374072268,37.6312978319
108900004,108900186,127.0385479957,37.6300621045
108900004,108900201,127.0396949396,37.6285624699
108900004,108900199,127.0411117474,37.6278250747
108900004,108900013,127.0422205856,37.6280810336
108900004,108900012,127.0440033955,37.627785599
108900004,108900011,127.0441293276,37.6259642112
108900004,108900008,127.0446366337,37.6252319529
108900004,108900007,127.0466474988,37.6260570796
108900004,108000098,127.0481201397,37.6233206964
108900004,108000373,127.0454331119,37.6208240912
108900004,108000099,127.044351703,37.6191103466
108900004,108000100,127.0380710764,37.6136824773
108900004,107900301,127.0361251088,37.6121731754
108900004,108000102,127.0321633111,37.6100659535
108900009,108900158,127.0126477391,37.6241515772
108900009,108000128,127.0124774941,37.6248825073
108900009,108900156,127.0129222362,37.6250157966
108900009,108900141,127.0138528333,37.6252005941
108900009,108900135,127.0153885691,37.6253042177
108900009,108900128,127.01656234,37.6254437283
108900009,108900123,127.0174313527,37.6251006761
108900009,108900121,127.01803349,37.624911397
108900009,108900172,127.01884846,37.6248224286
108900009,108900115,127.021116699,37.6249225792
108900009,108900163,127.0232745378,37.6254601451
108900009,108900105,127.0253615079,37.6259978752
108900009,108900098,127.0258950284,37.6267526342
108900009,108900096,127.0253318128,37.6260475405
108900009,108900091,127.0237586804,37.6256374879
108900009,108900087,127.0211748942,37.6249939695
108900009,108900173,127.0188728131,37.6248786446
108900009,108900079,127.0180700285,37.6249622964
108900009,108900075,127.0175357462,37.6251237745
108900009,108900070,127.0165834636,37.6254860291
108900009,108900065,127.0154244782,37.625362214
108900009,108900157,127.0137534657,37.6252853533
108900009,108900159,127.012434487,37.62528573
108900009,108900050,127.01237315,37.6259923163
108900009,108900045,127.0123185237,37.6265487569
108900009,108900040,127.0122970175,37.6260369261
108900009,108000127,127.0124106788,37.624776043
108900009,108900161,127.0126186195,37.6240722279
108900009,108900029,127.0109791648,37.6198315327
108900009,108000139,127.0090651455,37.6186772084
108900009,108000198,127.0110568808,37.6197681549
108900001,108900004,127.0303895711,37.6101863099
108900001,108900171,127.0301734697,37.6142075717
108900001,108000156,127.0314072927,37.6164047943
108900001,108900164,127.0334409227,37.6161138157
108900001,108000182,127.0341744435,37.6133294336
108900001,107000012,127.0357831591,37.6118940155
108900001,107900292,127.0382755933,37.6137796727
108900001,107900293,127.0429104117,37.6178618926
108900001,107900298,127.0450813983,37.6199687349
108900001,107900117,127.0457646759,37.6211985379
108900001,108900195,127.0458990158,37.6235143501
108900001,108900111,127.0447050265,37.6253152724
108900001,108900106,127.0441844335,37.6261041404
108900001,108900099,127.044169,37.627605
108900001,108900097,127.0423026429,37.6282553209
108900001,108900092,127.0409978842,37.6280100024
108900001,108900088,127.0396201466,37.6286890309
108900001,108900184,127.0386330487,37.6301293687
108900001,108900189,127.0370975783,37.6315851964
108900001,108900076,127.0363515303,37.6319214747
108900001,108900071,127.0350436714,37.6327582231
108900001,108900066,127.0344489142,37.6334219186
108900001,108900060,127.0337982406,37.6344304326
108900001,108900180,127.0339832469,37.6350626668
108900001,108000062,127.0320177032,37.6353629477
108900001,108000060,127.028686093,37.6351504953
108900001,108000118,127.0248549794,37.6355527723
108900001,108900041,127.0260152566,37.6377218874
108900001,108000061,127.0292867138,37.635134458
108900001,108000063,127.0322651335,37.6353240694
108900001,108900183,127.0338418282,37.6350807796
108900001,108900192,127.0337117919,37.6343698089
108900001,108900021,127.0342138778,37.6336138703
108900001,108900020,127.0348108148,37.6328344588
108900001,108900018,127.0364421239,37.6317784073
108900001,108900185,127.0374072268,37.6312978319
108900001,108900186,127.0385479957,37.6300621045
108900001,108900201,127.0396949396,37.6285624699
108900001,108900199,127.0411117474,37.6278250747
108900001,108900013,127.0422205856,37.6280810336
108900001,108900012,127.0440033955,37.627785599
108900001,108900011,127.0441293276,37.6259642112
108900001,108900010,127.0448839984,37.6249176832
108900001,108900009,127.045988144,37.6230852027
108900001,108000373,127.0454331119,37.6208240912
108900001,108000099,127.044351703,37.6191103466
108900001,108000100,127.0380710764,37.6136824773
108900001,107900301,127.0361251088,37.6121731754
108900001,108000102,127.0321633111,37.6100659535
108900012,108000367,127.0151915223,37.6198482932
108900012,108000186,127.0152998,37.6174684642
108900012,108000200,127.0167182632,37.6162550159
108900012,108000188,127.0186096734,37.6164162425
108900012,108900240,127.0211322867,37.6145872952
108900012,108900241,127.0217088593,37.6173925099
108900012,108000083,127.0219289881,37.6191302246
108900012,108000085,127.0255685371,37.6180205336
108900012,108000087,127.0287671063,37.6171006305
108900012,108900245,127.0299101971,37.6150915123
108900012,107900197,127.029078898,37.6075628915
108900012,108900171,127.0301734697,37.6142075717
108900012,108000086,127.0285423836,37.6171719852
108900012,108000084,127.0252509718,37.6181643071
108900012,108000082,127.0218160471,37.6192577028
108900012,108000132,127.0189017643,37.6199269869
115900006,115900214,126.851603267,37.538777912
115900006,115900090,126.8515188365,37.5400330721
115900006,115900179,126.8511545807,37.5406026134
115900006,115900084,126.8504005852,37.5417810926
115900006,115900079,126.8490273115,37.5422800929
115900006,115900140,126.8479844071,37.5427389292
115900006,115900073,126.8467662936,37.5434280414
115900006,115900041,126.8442459937,37.5428076267
115900006,115900036,126.8422378938,37.5412341626
115900006,115000109,126.8410405102,37.5409144485
115900006,115900028,126.8426414374,37.5428750603
115900006,115900072,126.8458057586,37.5442300923
115900006,115900103,126.8463474751,37.5443341279
115900006,115900101,126.8475659026,37.5457197428
115900006,115900098,126.849158139,37.5476054811
115900006,115900144,126.8501963844,37.548495979
115900006,115900143,126.8512660949,37.5494313021
115900006,115900278,126.852489031,37.5512167331
115900006,115900279,126.8533338459,37.5525324446
115900006,115900280,126.854155637,37.5540221105
115900006,115000008,126.8601340264,37.5530390883
115900006,115900281,126.8631067715,37.551922341
115900006,115900021,126.854313224,37.5544022778
115900006,115900018,126.8532099938,37.5524467163
115900006,115900014,126.8520856075,37.5506292899
115900006,115900011,126.8512354435,37.5494712906
115900006,115900181,126.8502518598,37.5486075938
115900006,115900182,126.849305,37.547795
115900006,115900046,126.847710403,37.5459801496
115900006,115900175,126.8462664743,37.5443288873
115900006,115900041,126.8442459937,37.5428076267
115900006,115900036,126.8422378938,37.5412341626
115900006,115000109,126.8410405102,37.5409144485
115900006,115900028,126.8426414374,37.5428750603
115900006,115900072,126.8458057586,37.5442300923
115900006,115900066,126.8465633982,37.5435899051
115900006,115900037,126.8479750657,37.5426498316
115900006,115900034,126.8490727205,37.5421754821
115900006,115900029,126.8502811948,37.5417689449
115900006,115900178,126.8510472508,37.5405713872
115900006,115900067,126.8514106558,37.54000287
115900006,115900062,126.8514909997,37.5387720758
115900003,115900080,126.8578569692,37.5325414884
115900003,115900076,126.8575189403,37.5336142572
115900003,115900180,126.8561863243,37.5349274867
115900003,115900117,126.8549676478,37.5343920247
115900003,115900113,126.853905495,37.5336929405
115900003,115900110,126.8538518064,37.5344344101
115900003,115900108,126.8538111237,37.5351709186
115900003,115900106,126.853123239,37.5361372142
115900003,115900207,126.8517395568,37.5366676926
115900003,115900092,126.8507807505,37.5376479633
115900003,115900089,126.851396094,37.5381784353
115900003,115900090,126.8515188365,37.5400330721
115900003,115900179,126.8511545807,37.5406026134
115900003,115900084,126.8504005852,37.5417810926
115900003,115900079,126.8490273115,37.5422800929
115900003,115900140,126.8479844071,37.5427389292
115900003,115900073,126.8467662936,37.5434280414
115900003,115900103,126.8463474751,37.5443341279
115900003,115900101,126.8475659026,37.5457197428
115900003,115900098,126.849158139,37.5476054811
115900003,115900144,126.8501963844,37.548495979
115900003,115900143,126.8512660949,37.5494313021
115900003,115900142,126.8502425476,37.5504766637
115900003,115900141,126.8507024275,37.5515681545
115900003,115900139,126.8514690587,37.5527779972
115900003,115900183,126.8522449981,37.5540890025
115900003,115900021,126.854313224,37.5544022778
115900003,115900018,126.8532099938,37.5524467163
115900003,115900014,126.8520856075,37.5506292899
115900003,115900011,126.8512354435,37.5494712906
115900003,115900181,126.8502518598,37.5486075938
115900003,115900182,126.849305,37.547795
115900003,115900046,126.847710403,37.5459801496
115900003,115900175,126.8462664743,37.5443288873
115900003,115900066,126.8465633982,37.5435899051
115900003,115900037,126.8479750657,37.5426498316
115900003,115900034,126.8490727205,37.5421754821
115900003,115900029,126.8502811948,37.5417689449
115900003,115900178,126.8510472508,37.5405713872
115900003,115900067,126.8514106558,37.54000287
115900003,115900062,126.8514909997,37.5387720758
115900003,115900149,126.8509378888,37.5378994658
115900003,115900054,126.8501983087,37.5374354654
115900003,115900051,126.8516351036,37.5366085452
115900003,115900096,126.8512562763,37.5359325283
115900003,115900093,126.8510524927,37.5351948865
115900003,115900091,126.8511994867,37.5325972086
115900003,115900088,126.8526750294,37.5309786377
115900003,115900085,126.8562389727,37.5314251714
115900004,115900089,126.851396094,37.5381784353
115900004,115900149,126.8509378888,37.5378994658
115900004,115900054,126.8501983087,37.5374354654
115900004,115900220,126.8491793133,37.5370530205
115900004,115900221,126.8479616242,37.536646449
115900004,115900222,126.846692,37.536206
115900004,115900223,126.8462731809,37.533751143
115900004,115900224,126.8461015292,37.5326149369
115900004,115900225,126.8479529724,37.5294474068
115900004,115900226,126.8518661662,37.5290193725
115900004,115900227,126.8541114972,37.529300604
115900004,115900228,126.8565082009,37.5296093306
115900004,115900229,126.8581762798,37.5307625821
115900004,115900230,126.8580346098,37.5315192292
115900004,115900080,126.8578569692,37.5325414884
115900004,115900076,126.8575189403,37.5336142572
115900004,115900180,126.8561863243,37.5349274867
115900004,115900146,126.857010127,37.5355321413
115900004,115900107,126.8583740499,37.5364035662
115900004,115900104,126.8593269179,37.5371950813
115900004,115900102,126.8586449884,37.5378862837
115900004,115900099,126.8574936785,37.5374197538
115900004,115900001,126.8563367994,37.5366801432
115900004,115900150,126.8559672889,37.53660844
115900004,115900015,126.855096627,37.5375016611
115900004,115900012,126.8540240003,37.5371600991
115900004,115900008,126.8544401434,37.5364422471
115900004,115900219,126.855022503,37.5358544941
115900004,115900005,126.8559420149,37.5349950393
115900004,115900047,126.8577380059,37.5325240357
115900004,115900215,126.8578694267,37.5317564379
115900004,115900042,126.8580631836,37.5307501767
115900004,115900038,126.8572184612,37.5297763537
115900004,115900035,126.8542188476,37.5293973909
115900004,115900030,126.851810445,37.5291018091
115900004,115000090,126.847840199,37.529937911
115900004,115900068,126.8463020787,37.5325935735
115900004,115900063,126.8460569941,37.5335823515
115900004,115900058,126.8477999422,37.5343551077
115900004,115900055,126.8468894239,37.5360178286
115900004,115900052,126.8480171771,37.5365401642
115900004,115900097,126.8492270308,37.5369837617
115900004,115900094,126.8502274379,37.5373435922
115900004,115900092,126.8507807505,37.5376479633
115900004,115900089,126.851396094,37.5381784353
115900004,115900149,126.8509378888,37.5378994658
115900004,115900081,126.8501122969,37.5371923689
115900004,115900077,126.8517852375,37.5365506889
115900004,115900074,126.8530543539,37.5360637736
115900004,115900118,126.8536834877,37.5352702399
115900004,115900114,126.8539643927,37.5335886411
115900004,115900111,126.8550384722,37.5342945348
115900004,115900216,126.8559552557,37.5348851187
115900004,115900217,126.855153,37.535893
115900004,115900218,126.8545557499,37.5364959537
115900004,115900240,126.8541062325,37.5370686892
115900004,115900239,126.8549851503,37.537443482
115900004,115900238,126.8559141102,37.5364910826
115900004,115900237,126.8563680193,37.5365565809
115900004,115900236,126.8575264038,37.5372985371
115900004,115900235,126.8585349451,37.5378264686
115900004,115900234,126.8591975383,37.53715428
115900004,115900233,126.8582575659,37.5364713561
115900004,115900232,126.8569194907,37.5356171468
115900004,115900231,126.8560357951,37.5350763262
115900004,115900117,126.8549676478,37.5343920247
115900004,115900113,126.853905495,37.5336929405
115900004,115900108,126.8538111237,37.5351709186
115900004,115900106,126.853123239,37.5361372142
115900004,115900207,126.8517395568,37.5366676926
115900004,115900094,126.8502274379,37.5373435922
115900004,115900092,126.8507807505,37.5376479633
115900001,115900022,126.8737340006,37.5472979883
115900001,115900019,126.8750952782,37.5483789122
115900001,115900002,126.8760092215,37.5494219179
115900001,115900166,126.8732610433,37.5502185052
115900001,115900009,126.8703390953,37.552391853
115900001,115900006,126.8708858373,37.5533856093
115900001,115900270,126.8719746897,37.5546984877
115900001,115900208,126.8709516991,37.555564052
115900001,115900043,126.8698683759,37.5561945982
115900001,115900039,126.8677499892,37.5550724888
115900001,115000155,126.8654226456,37.5553981977
115900001,115900031,126.862576472,37.5571431869
115900001,115900025,126.8571774507,37.5586060292
115900001,115900069,126.8551124134,37.5565999363
115900001,115900064,126.8540324727,37.5555509154
115900001,115000041,126.8533902141,37.5575484174
115900001,115000039,126.8541856414,37.5589344601
115900001,115000160,126.8564329524,37.5603165481
115900001,115000159,126.861847246,37.5573766585
115900001,115000156,126.8638111938,37.5563245552
115900001,115000154,126.8655299774,37.555122054
115900001,115900212,126.8679286347,37.5551482824
115900001,115900168,126.8698105995,37.5561175441
115900001,115900206,126.8708809995,37.5554953639
115900001,115900269,126.8717999109,37.5546295582
115900001,115900241,126.8710981793,37.5537435963
115900001,115900119,126.8704330777,37.5521089259
115900001,115900115,126.8725152055,37.5504798823
115900001,115000609,126.8755944161,37.5494009787
115900001,115000557,126.8760190428,37.5470809036
115900005,115900201,126.8179640291,37.5534556094
115900005,115900148,126.8226291512,37.5544832634
115900005,115900137,126.8211934162,37.5518721091
115900005,115900205,126.8209820117,37.5484026849
115900005,115900134,126.8222218772,37.5474076052
115900005,115900132,126.8243304775,37.5478390571
115900005,115900131,126.8240549045,37.5501512552
115900005,115900194,126.8252648748,37.551466321
115900005,115900129,126.826086687,37.5532925338
115900005,115900127,126.8282249557,37.5534854476
115900005,115900126,126.829765862,37.5533410528
115900005,115900125,126.8311582398,37.5511213282
115900005,115900193,126.8318919283,37.549644881
115900005,115900124,126.833123589,37.5479190193
115900005,115900195,126.8353182526,37.5479313783
115900005,115000116,126.8364265781,37.5492408275
115900005,115000118,126.8365617813,37.5531477528
115900005,115900200,126.8379614608,37.5547179921
115900005,115900199,126.8395233847,37.554536925
115900005,115900121,126.8404944458,37.5544239307
115900005,115900163,126.8415623491,37.5542996166
115900005,115900161,126.844239,37.552899
115900005,115900159,126.8464497104,37.5527548821
115900005,115900157,126.8478519417,37.5532503094
115900005,115900156,126.8499179689,37.553113954
115900005,115000041,126.8533902141,37.5575484174
115900005,115000039,126.8541856414,37.5589344601
115900005,115900154,126.8529839006,37.5613391963
115900005,115900174,126.851396905,37.5621095978
115900005,115900172,126.8497397817,37.5629021698
115900005,115900153,126.8486513967,37.5615325673
115900005,115900152,126.8477364148,37.5599111999
115900005,115900171,126.8456377336,37.5589733493
115900005,115900151,126.8439166889,37.5591488806
115900005,115900189,126.8417768931,37.5593706907
115900005,115900190,126.839598,37.559581
115900005,115900184,126.8400859231,37.5594448491
115900005,115900016,126.8429711835,37.559154902
115900005,115900013,126.8458705238,37.5588646293
115900005,115900010,126.8476512295,37.5595811304
115900005,115900003,126.8487360899,37.5614109573
115900005,115900173,126.8499022338,37.5626952707
115900005,115900147,126.8521262525,37.5616577156
115900005,115900044,126.8528632774,37.561300724
115900005,115000040,126.8543099725,37.5595228711
115900005,115000042,126.8532297113,37.557627683
115900005,115900032,126.8511523244,37.5537733814
115900005,115900026,126.8496150445,37.5532133507
115900005,115900070,126.847802207,37.553319025
115900005,115900065,126.8465871321,37.5528590238
115900005,115900060,126.8442226561,37.5530448413
115900005,115900056,126.8416575507,37.5543867243
115900005,115900053,126.840587064,37.5545105596
115900005,115900049,126.8399883229,37.5545798739
115900005,115900198,126.837887958,37.55482357
115900005,115000119,126.8364332552,37.5532789758
115900005,115000117,126.8362491848,37.5498030116
115900005,115900086,126.8352514418,37.5480160879
115900005,115900082,126.8331291791,37.5480104657
115900005,115900078,126.8322065733,37.5492613495
115900005,115900075,126.8314463971,37.5507971604
115900005,115900120,126.8308400457,37.5520209553
115900005,115900116,126.829834869,37.5534497221
115900005,115900112,126.8278624985,37.5536376298
115900005,115900109,126.8259429566,37.5531806531
115900005,115900191,126.825295906,37.5517211006
115900005,115900211,126.8244352418,37.5506480922
115900005,115900210,126.8241072611,37.5493106868
115900005,115900100,126.8242493073,37.5479652557
115900005,115900209,126.8240688466,37.5471069801
115900005,115900192,126.8215935275,37.546929391
115900005,115000057,126.8193552601,37.5495989129
