시도,시군구,행정구역코드,법정구역코드,년도,EQ5D,학사_비율,소득액,실업급여지급자수(년),실업급여지급건수(년),실업급여지급액(년),인구수,경제활동가능인구,인구_실업급여자_비율,경제활동가능인구_실업급여자_비율,계_전체인구,0-4세_전체인구,5-9세_전체인구,10-14세_전체인구,15-19세_전체인구,20-24세_전체인구,25-29세_전체인구,30-34세_전체인구,35-39세_전체인구,40-44세_전체인구,45-49세_전체인구,50-54세_전체인구,55-59세_전체인구,60-64세_전체인구,65-69세_전체인구,70-74세_전체인구,75-79세_전체인구,80-84세_전체인구,85-89세_전체인구,90-94세_전체인구,95-99세_전체인구,100세이상_전체인구,계_여성인구,0-4세_여성인구,5-9세_여성인구,10-14세_여성인구,15-19세_여성인구,20-24세_여성인구,25-29세_여성인구,30-34세_여성인구,35-39세_여성인구,40-44세_여성인구,45-49세_여성인구,50-54세_여성인구,55-59세_여성인구,60-64세_여성인구,65-69세_여성인구,70-74세_여성인구,75-79세_여성인구,80-84세_여성인구,85-89세_여성인구,90-94세_여성인구,95-99세_여성인구,100세이상_여성인구,면적,지하철_노선_개수,지하철_역_개수,도로_노드_개수,도로_링크_개수,버스_노선_개수,버스_정류장_개수,대중교통_노선_개수,대중교통_정류장_역_개수,대중교통_노선_면적,대중교통_역_노선_면적,도로_노드_면적,도로_링크_면적
경기,광주시,31250,41610,2015,0.94,0.2420205523926822,1947406,8291,32777,30311101030,310278,224627.5,0.02672119840916855,0.03690999543688996,303768.0,17119.0,15519.0,15149.0,17587.0,18277.5,17273.5,26194.5,26929.0,28193.0,26206.5,24901.5,23239.0,15826.0,11445.5,8619.5,5844.5,3248.0,1534.5,546.5,93.0,22.0,147697.5,8310.0,7625.5,7284.0,8423.0,8613.0,8324.0,12659.5,12797.0,13129.5,12332.0,11891.0,11370.0,7801.0,5710.5,4413.5,3271.5,2090.5,1134.0,430.0,69.0,19.0,431054603,1.0,4.0,1159,2838,174,1188,175.0,1192.0,4.059810492268424e-07,2.7653109181622636e-06,2.6887544917366304e-06,6.5838526726044495e-06
경기,광주시,31250,41610,2016,0.948,0.2420205523926822,2008122,8266,31906,31600989460,322302,235743.5,0.02564675366581653,0.03506353303484507,318049.5,17541.0,16180.5,14888.5,17817.0,19287.5,18083.0,25921.5,29052.0,28470.5,27908.5,25493.5,25407.5,18302.5,12188.5,9003.0,6389.5,3670.5,1684.0,624.5,118.0,18.0,154773.5,8519.5,7934.5,7197.0,8522.5,9067.0,8696.0,12498.0,13763.5,13342.5,13186.5,12175.5,12481.0,9027.5,6089.0,4569.0,3547.0,2324.0,1226.5,505.0,86.0,16.0,431024613,1.0,4.0,1159,2838,174,1188,175.0,1192.0,4.0600929673591515e-07,2.7655033240526336e-06,2.688941570953861e-06,6.584310766494441e-06
경기,광주시,31250,41610,2017,0.966,0.2420205523926822,2087401,8761,34361,36277021010,341046,247792.0,0.02568861678483254,0.03535626654613547,334608.0,17798.5,16964.5,15201.5,17921.0,19977.5,19567.5,25572.5,31544.5,28973.0,29877.5,26327.0,27469.5,20562.0,13239.5,9618.5,7185.0,4085.0,1839.5,713.5,153.5,17.0,162917.0,8635.0,8291.5,7419.0,8567.0,9354.0,9423.0,12284.0,14892.5,13626.5,14107.5,12629.0,13577.0,10143.5,6588.0,4858.5,3957.5,2527.5,1323.5,578.5,119.5,14.5,431016915,1.0,4.0,1159,2838,174,1188,175.0,1192.0,4.060165480976541e-07,2.765552716185164e-06,2.6889895956867494e-06,6.5844283628636706e-06
경기,광주시,31250,41610,2018,0.97,0.2420205523926822,2151478,10404,41075,50034061690,364178,260266.0,0.02856844729775,0.03997448763956875,352569.0,18077.0,17784.0,15804.0,17875.0,20605.5,21236.5,25135.5,34180.0,29754.5,31559.5,28031.5,29015.5,22872.5,14637.5,10522.5,7932.0,4496.5,2050.0,781.5,194.0,24.0,171915.5,8795.5,8661.5,7774.5,8556.5,9642.5,10205.5,12114.5,16150.0,13983.5,14879.0,13595.5,14357.0,11298.0,7291.5,5298.5,4317.5,2732.0,1447.5,637.0,157.0,21.0,430986232,1.0,4.0,1159,2838,174,1188,175.0,1192.0,4.0604545344269836e-07,2.7657496028782654e-06,2.6891810316576422e-06,6.5848971249735886e-06
경기,양주시,31260,41630,2015,0.94,0.183326287741952,1797075,5169,20477,18320279720,205988,143871.5,0.0250936947783366,0.035927893988733,201988.5,9981.5,11291.5,11761.0,13141.5,12570.5,10106.5,13136.0,15739.5,19554.0,17946.0,16658.0,14975.5,10044.0,8337.0,7088.0,5066.5,2785.5,1238.5,447.5,101.5,18.5,99553.0,4915.0,5484.5,5726.0,6425.0,5929.0,4714.0,6448.0,7906.0,9377.0,8548.5,7742.5,7255.5,5020.0,4315.5,3813.5,2864.0,1762.5,873.0,337.5,81.5,14.5,310280977,1.0,3.0,1414,3699,60,985,61.0,988.0,1.9659600337019695e-07,3.1842106775369605e-06,4.5571598158271884e-06,1.1921452728956696e-05
경기,양주시,31260,41630,2016,0.945,0.183326287741952,1856938,5031,19493,19215232460,207009,145307.0,0.02430329116125386,0.03462324595511572,203596.5,9599.5,11257.5,11321.5,13155.5,12739.0,10318.5,12144.5,15569.0,19026.0,18534.5,16572.5,15904.0,11343.5,8439.5,7234.0,5367.5,3112.5,1347.5,484.5,109.0,16.5,100441.0,4700.5,5530.0,5477.0,6437.5,6037.5,4770.0,5911.0,7867.5,9207.0,8855.0,7676.5,7723.0,5654.5,4361.5,3838.0,3042.0,1928.0,953.0,371.5,87.0,13.0,310335183,1.0,3.0,1414,3699,60,985,61.0,988.0,1.9656166410239086e-07,3.1836544939862654e-06,4.556363820340667e-06,1.191937041827449e-05
경기,양주시,31260,41630,2017,0.962,0.183326287741952,1935214,4835,18169,19085679950,212631,147732.0,0.02273892329904859,0.03272818346735981,207040.0,9157.5,11240.0,11269.0,12997.5,12816.5,10908.0,11430.5,15688.5,18481.0,19324.5,16684.5,16703.5,12697.5,8635.0,7492.5,5902.0,3470.5,1482.5,513.5,130.0,15.5,102129.0,4442.5,5567.5,5442.0,6350.5,6053.0,5018.5,5503.0,7901.5,9054.5,9216.5,7759.0,8084.0,6323.5,4470.0,3929.5,3345.5,2102.5,1052.5,393.0,107.0,13.0,310315259,1.0,3.0,1414,3699,60,985,61.0,988.0,1.9657428447629125e-07,3.1838589026651766e-06,4.5566563647455055e-06,1.1920135709472153e-05
경기,양주시,31260,41630,2018,0.974,0.183326287741952,2029303,5909,23121,27896522810,217776,151426.0,0.02713338476232459,0.03902236075706946,212772.0,8889.5,11232.5,11392.5,12755.5,13005.0,11684.5,11311.5,16043.0,17852.5,20144.5,17342.0,17264.5,14023.0,9136.0,7952.5,6440.0,3889.5,1674.0,567.5,153.5,18.5,104958.0,4283.5,5583.0,5501.0,6225.0,6127.0,5411.0,5420.0,7997.0,8811.0,9595.5,8135.5,8302.5,6965.0,4729.5,4156.0,3614.5,2334.5,1188.5,437.5,124.0,16.5,310335583,1.0,3.0,1414,3699,60,985,61.0,988.0,1.965614107486991e-07,3.1836503904871265e-06,4.556357947519025e-06,1.1919355055072754e-05
경기,포천시,31270,41650,2015,0.938,0.135295221467092,1849320,3217,12692,11298610790,163388,110960.0,0.01968932846965505,0.02899242970439798,153869.5,5706.5,6361.5,7559.0,9923.5,10303.0,8368.5,8727.0,9390.5,12361.0,13865.5,15004.5,14189.5,8827.0,6985.5,6257.5,5204.5,2885.0,1346.5,500.0,90.0,13.5,73297.5,2751.0,3037.0,3639.0,4715.0,4590.0,3703.0,3960.0,4511.0,5647.5,6256.0,6668.5,6379.5,4143.5,3547.0,3469.0,3060.5,1821.0,968.5,359.5,64.5,6.5,826521808,0.0,0.0,1174,2780,69,1142,69.0,1142.0,8.348237073981718e-08,1.3816937302155252e-06,1.420410192007904e-06,3.3634926182129244e-06
경기,포천시,31270,41650,2016,0.952,0.135295221467092,1916743,3178,12054,11783223510,162698,110867.5,0.01953312271816494,0.02866484767853519,153343.5,5527.5,6261.5,6920.0,9551.0,10276.0,8502.0,8306.5,9244.0,11602.0,13678.5,14625.0,15046.0,10036.5,6963.5,6192.5,5357.5,3183.0,1416.5,536.0,103.5,14.5,72874.5,2681.5,2983.0,3320.5,4522.5,4523.5,3750.0,3740.0,4396.5,5350.5,6225.0,6461.0,6779.0,4644.5,3495.0,3390.0,3138.0,1986.5,1012.5,391.0,76.0,8.0,826565850,0.0,0.0,1174,2780,69,1142,69.0,1142.0,8.347792253938388e-08,1.3816201092750202e-06,1.4203345081338649e-06,3.3633134008621334e-06
경기,포천시,31270,41650,2017,0.934,0.135295221467092,2017843,2964,11319,11878769030,161239,109830.0,0.01838264935902604,0.02698716197760175,152213.0,5225.5,6080.0,6539.5,8998.5,9999.5,8608.0,7876.5,9076.5,10757.5,13488.0,14258.0,15567.0,11200.5,7061.5,6205.5,5599.5,3487.5,1487.0,555.0,124.5,17.5,72273.0,2530.5,2919.0,3122.5,4235.0,4466.5,3763.5,3511.0,4252.5,5026.0,6143.0,6300.5,7048.5,5130.0,3457.5,3361.0,3275.5,2177.0,1042.5,407.5,93.0,10.5,826648999,0.0,0.0,1174,2780,69,1142,69.0,1142.0,8.346952586099968e-08,1.381481138163212e-06,1.4201916429103425e-06,3.362975099906944e-06
경기,포천시,31270,41650,2018,0.956,0.135295221467092,2115007,3308,13141,15830863740,161564,107934.5,0.02047485826050358,0.03064821720580537,150184.5,4779.0,5775.0,6150.5,8387.5,9663.0,8705.5,7390.5,8707.5,9944.5,13027.0,14192.0,15581.0,12336.0,7349.5,6319.0,5755.5,3761.5,1616.5,568.0,156.5,19.0,71224.0,2297.5,2808.0,2920.0,3961.0,4346.5,3731.0,3274.0,4016.0,4679.5,5918.0,6347.0,7047.0,5613.5,3532.5,3352.0,3370.5,2337.5,1117.0,428.5,115.0,12.0,826652314,0.0,0.0,1174,2780,69,1142,69.0,1142.0,8.346919113565803e-08,1.3814755982162533e-06,1.4201859477284425e-06,3.3629616138714396e-06
경기,여주시,31280,41670,2015,0.935,0.1618973311609335,1804792,1937,7565,6892211530,109937,76484.0,0.01761918189508537,0.02532555828670049,109942.0,4547.5,4743.0,5378.5,6659.0,6728.5,5468.0,6751.0,7272.0,8402.0,9088.5,9602.5,9413.5,7099.0,5337.5,5111.0,4185.5,2508.0,1127.0,428.5,71.5,20.0,54384.0,2156.0,2298.0,2610.5,3303.0,2998.5,2524.0,3297.0,3578.0,3949.0,4301.0,4537.0,4594.0,3540.0,2657.5,2794.5,2408.5,1589.0,843.5,329.0,61.5,14.5,608316183,1.0,2.0,1280,3122,202,1163,203.0,1165.0,3.337080381437099e-07,1.915122484913409e-06,2.1041689104628012e-06,5.132199483175676e-06
경기,여주시,31280,41670,2016,0.942,0.1618973311609335,1868574,1979,7562,7424705560,110273,77061.0,0.01794636946487354,0.02568095404938945,110509.5,4327.5,4786.5,5013.5,6541.0,6761.0,5501.0,6295.0,7315.0,8148.0,9143.5,9429.5,9908.0,8019.0,5412.5,5043.5,4321.0,2734.0,1252.0,453.0,84.5,20.5,54610.0,2050.0,2320.5,2434.0,3244.5,3062.5,2486.5,3075.5,3578.0,3882.0,4293.0,4422.0,4818.5,3998.0,2676.5,2719.0,2475.0,1715.0,910.5,362.0,72.0,15.0,608368019,1.0,2.0,1280,3122,202,1163,203.0,1165.0,3.3367960454870657e-07,1.9149593068928234e-06,2.1039896247406127e-06,5.131762194093901e-06
경기,여주시,31280,41670,2017,0.94,0.1618973311609335,1952254,2085,8183,8434522340,111476,77103.5,0.01870357745164879,0.02704157398821065,110984.0,4042.0,4773.5,4831.0,6269.5,6641.0,5637.0,5840.5,7363.0,7943.5,9211.0,9268.5,10321.5,8608.0,5766.5,4976.5,4597.5,2945.0,1351.0,473.5,108.0,16.0,54861.0,1920.5,2296.5,2356.0,3087.5,3078.5,2532.5,2822.0,3599.5,3832.5,4299.5,4374.0,4993.5,4293.5,2856.5,2625.5,2607.5,1835.5,964.0,383.0,91.5,11.5,608336502,1.0,2.0,1280,3122,202,1163,203.0,1165.0,3.336968919875862e-07,1.915058518056837e-06,2.1040986292813317e-06,5.132028062981497e-06
경기,여주시,31280,41670,2018,0.94,0.1618973311609335,2056349,2227,9227,10861261860,112096,76529.0,0.01986689980017128,0.02910007970834586,110972.0,3744.5,4652.0,4729.0,5872.0,6458.5,5799.5,5458.0,7285.5,7646.0,9172.5,9340.5,10442.0,9054.5,6297.5,5060.5,4743.5,3137.5,1440.0,502.0,122.0,14.5,54825.0,1798.5,2216.5,2292.0,2897.0,3004.5,2600.0,2580.0,3582.0,3730.0,4282.0,4436.0,5036.0,4494.0,3118.0,2623.5,2677.0,1925.0,1016.5,403.5,101.0,12.0,608312726,1.0,2.0,1280,3122,202,1163,203.0,1165.0,3.337099345838772e-07,1.9151333684247138e-06,2.104180868312132e-06,5.1322286491175595e-06
경기,연천군,31350,41800,2015,0.946,0.1319705687098916,1630078,872,3297,2918631870,43846,29853.5,0.01988778907996168,0.02920930544157302,44998.5,1896.0,1560.5,1882.0,2298.5,3008.0,2620.0,2516.0,2350.0,2965.5,3169.0,3839.0,4185.0,2902.5,2727.5,2678.5,2258.0,1266.5,596.0,211.0,63.5,5.5,21557.0,927.5,727.5,870.5,1087.0,1108.0,1017.0,1134.5,1115.0,1280.5,1453.5,1753.0,2004.5,1438.0,1408.0,1491.5,1325.5,773.5,431.0,153.5,52.0,5.5,676010010,0.0,0.0,728,1780,100,637,100.0,637.0,1.4792680362824804e-07,9.422937391119401e-07,1.0769071304136458e-06,2.6330971045828153e-06
경기,연천군,31350,41800,2016,0.962,0.1319705687098916,1697771,931,3670,3468560590,44437,30118.0,0.02095100929405675,0.03091174712796334,45258.5,1894.0,1592.5,1717.0,2262.0,3103.0,2815.5,2455.5,2405.5,2815.5,3043.0,3698.5,4224.5,3295.0,2667.5,2624.5,2325.0,1402.5,623.0,224.5,63.5,6.5,21518.0,937.0,754.5,787.0,1076.5,1096.5,1039.5,1066.5,1156.0,1205.5,1394.5,1660.5,2030.0,1612.5,1383.0,1438.5,1365.5,852.0,439.0,169.5,47.5,6.5,676321573,0.0,0.0,728,1780,100,637,100.0,637.0,1.478586577630875e-07,9.418596499508674e-07,1.076411028515277e-06,2.6318841081829575e-06
경기,연천군,31350,41800,2017,0.971,0.1319705687098916,1780863,858,3276,3387609470,43990,29912.5,0.01950443282564219,0.02868366067697451,45108.5,1849.0,1628.0,1591.0,2179.5,2912.5,2980.5,2381.5,2421.0,2623.0,3010.5,3558.5,4200.5,3645.0,2628.0,2575.5,2433.0,1520.5,656.0,245.5,62.5,7.0,21431.0,924.5,771.5,737.0,1024.5,1063.0,1054.5,1028.0,1159.0,1147.0,1361.5,1613.0,1988.0,1759.5,1356.5,1402.0,1420.0,930.0,452.0,188.0,44.5,7.0,676312014,0.0,0.0,728,1780,100,637,100.0,637.0,1.4786074759866678e-07,9.418729622035074e-07,1.0764262425182943e-06,2.631921307256269e-06
경기,연천군,31350,41800,2018,0.966,0.1319705687098916,1872702,912,3559,4185234010,43383,29248.5,0.02102205933199641,0.03118108620954921,44465.0,1704.0,1614.0,1555.0,2055.0,2656.5,2995.5,2265.0,2395.0,2417.0,2971.5,3443.0,4125.5,3924.5,2615.5,2581.0,2459.0,1650.0,713.0,255.0,62.0,8.0,21156.0,843.5,773.0,725.0,944.5,1008.5,1029.0,970.0,1142.5,1083.0,1322.5,1580.0,1948.5,1867.5,1342.5,1382.5,1447.0,1019.5,475.5,199.5,44.5,7.5,676318927,0.0,0.0,728,1780,100,637,100.0,637.0,1.478592362387043e-07,9.418633348405463e-07,1.0764152398177672e-06,2.631894405048936e-06
경기,가평군,31370,41820,2015,0.955,0.185385213370975,1668913,1184,4542,3962691020,58909,41187.5,0.02009879644875995,0.02874658573596358,60897.5,1992.0,2200.5,2580.5,3272.0,3307.5,2828.0,3124.0,3381.5,4245.0,4784.5,5529.0,6077.0,4639.0,3572.0,3587.5,2906.0,1755.5,773.0,288.0,46.5,8.5,29683.5,1006.0,1054.0,1187.0,1549.5,1448.0,1239.0,1449.0,1588.5,1873.5,2190.5,2601.5,2881.5,2283.0,1819.5,1950.5,1637.5,1119.0,550.5,212.0,36.5,7.0,843663883,1.0,4.0,932,2254,71,919,72.0,923.0,8.534204373425809e-08,1.0940375884266698e-06,1.104705343893452e-06,2.6716800913474687e-06
경기,가평군,31370,41820,2016,0.964,0.185385213370975,1722559,1144,4336,4057054450,59391,41653.0,0.01926217777104275,0.02746500852279548,61509.5,1949.5,2233.0,2401.5,3200.0,3349.0,2881.5,3005.0,3407.5,4091.0,4775.0,5358.5,6280.0,5305.5,3569.5,3566.0,2988.5,1936.5,847.0,294.0,64.0,7.0,29988.0,965.0,1084.0,1100.0,1530.0,1471.5,1242.0,1392.5,1601.0,1819.5,2214.5,2484.5,3015.0,2578.0,1803.0,1931.5,1684.0,1211.0,585.5,218.5,51.0,6.0,843708790,1.0,4.0,932,2254,71,919,72.0,923.0,8.533750134332487e-08,1.0939793574984562e-06,1.1046465451663718e-06,2.6715378892757536e-06
경기,가평군,31370,41820,2017,0.971,0.185385213370975,1803052,1139,4341,4329597370,59548,41867.5,0.01912742661382414,0.02720487251448021,61975.0,1867.5,2228.5,2289.0,3081.5,3316.5,3015.5,2893.5,3454.0,3920.5,4785.0,5222.5,6409.0,5769.5,3695.0,3513.0,3142.5,2047.5,930.5,305.5,81.0,7.5,30212.5,901.0,1096.0,1074.0,1462.0,1451.0,1294.0,1331.0,1642.0,1782.0,2211.0,2405.5,3114.0,2775.0,1845.0,1866.0,1786.0,1246.0,631.5,231.5,61.5,6.5,843724879,1.0,4.0,932,2254,71,919,72.0,923.0,8.533587404147176e-08,1.093958496392756e-06,1.10462548064794e-06,2.6714869456871853e-06
경기,가평군,31370,41820,2018,0.97,0.185385213370975,1893631,1270,4938,5586589860,59957,41697.5,0.02118184699034308,0.03045746147850591,62214.0,1772.0,2159.5,2254.0,2930.0,3245.5,3069.0,2821.0,3444.0,3763.5,4733.5,5196.0,6410.5,6084.5,3989.5,3516.0,3268.0,2121.0,1003.5,337.0,86.5,9.5,30300.0,860.0,1071.0,1078.0,1364.5,1418.0,1330.0,1291.0,1644.0,1739.0,2143.5,2413.0,3090.0,2916.0,1988.5,1817.0,1857.5,1266.5,684.0,256.0,64.5,8.0,843271028,1.0,4.0,932,2254,71,919,72.0,923.0,8.538180206518372e-08,1.0945472681411746e-06,1.1052199933993227e-06,2.672924747985057e-06
경기,양평군,31380,41830,2015,0.952,0.2320826006368518,1571897,1671,6827,6165924380,101930,71373.0,0.01639360345335034,0.02341221470303896,105954.0,3721.5,4334.5,4642.0,5408.0,5672.5,4796.5,5364.5,6238.0,7926.0,8077.0,9463.0,10262.5,8165.0,6516.0,5970.5,4684.5,2791.0,1299.0,494.0,114.5,13.5,52407.5,1798.5,2122.0,2132.5,2565.0,2474.0,2112.5,2582.5,3100.5,3737.5,3770.0,4567.0,5128.5,4176.0,3257.5,3123.5,2632.5,1760.5,919.5,346.0,90.5,11.0,877690918,1.0,9.0,1113,2584,178,1096,179.0,1105.0,2.0394423176656363e-07,1.2589853413522503e-06,1.2681001673529907e-06,2.9440887982391086e-06
경기,양평군,31380,41830,2016,0.95,0.2320826006368518,1637534,1720,6935,6728977860,105709,73185.5,0.01627108382446149,0.02350192319516844,108834.5,3723.5,4499.5,4534.5,5387.0,5697.0,4950.0,5223.5,6386.0,7892.0,8293.5,9156.5,10847.5,9352.5,6704.5,6135.5,4844.5,3119.0,1427.0,516.0,132.5,12.5,53820.0,1797.0,2207.5,2093.0,2520.0,2543.5,2153.0,2496.5,3229.5,3721.5,3865.0,4374.0,5407.0,4765.5,3365.5,3174.5,2673.0,1944.0,1015.0,362.5,102.5,10.0,877691672,1.0,9.0,1113,2584,178,1096,179.0,1105.0,2.0394405656386357e-07,1.258984259793683e-06,1.268099077964135e-06,2.9440862690559973e-06
경기,양평군,31380,41830,2017,0.953,0.2320826006368518,1708265,1833,7505,7765318000,109359,74997.5,0.0167613090829287,0.02444081469382313,112192.5,3684.0,4607.5,4575.0,5333.5,5665.5,5131.0,5155.5,6629.5,7751.5,8655.0,9061.0,11392.0,10223.0,7189.5,6290.0,5194.0,3404.5,1553.0,540.0,143.5,14.0,55554.0,1787.5,2251.0,2147.5,2475.0,2568.0,2254.5,2444.5,3361.0,3698.5,4025.5,4324.5,5658.5,5196.0,3616.5,3194.5,2848.0,2083.0,1110.5,387.0,111.0,11.5,877693097,1.0,9.0,1113,2584,178,1096,179.0,1105.0,2.0394372544552437e-07,1.258982215739131e-06,1.268097019110998e-06,2.9440814891130446e-06
경기,양평군,31380,41830,2018,0.947,0.2320826006368518,1785488,2013,8008,9448406570,111094,75762.0,0.01811979044772895,0.02657004830917874,114551.5,3532.0,4587.0,4707.0,5204.0,5560.0,5210.0,5013.5,6745.0,7476.5,8908.5,9196.5,11543.0,10905.0,7853.0,6539.5,5503.5,3629.5,1687.5,588.5,144.0,18.0,56853.5,1724.0,2230.0,2238.0,2405.5,2568.0,2313.0,2399.5,3400.5,3617.5,4164.5,4394.0,5727.5,5496.0,3984.0,3253.5,2990.0,2192.0,1195.0,436.0,111.5,13.5,877727400,1.0,9.0,1113,2584,178,1096,179.0,1105.0,2.0393575499636903e-07,1.2589330126870827e-06,1.2680474598377582e-06,2.9439664296682546e-06
